Date,normalized_returns,vol_5,vol_10,vol_20,market_vola,regime_layer0,regime_layer1
2024-01-30,-0.0032306995102847065,-1.046983178642139,-1.4174474575413523,-1.4855537565472228,-1.0884033701059126,0,0
2024-01-31,-0.027784507600906817,-0.008933215974445382,-0.5999550817473132,-1.1423979077659956,-0.9020313049436451,1,0
2024-02-01,0.015005254130981527,0.21978503992866713,-0.5343161095910036,-1.0891893994212412,-0.9862571930262786,1,0
2024-02-02,0.01778965632064864,0.45125759679773875,-0.4322252669838308,-1.0749701920079875,-0.9916332626351616,1,0
2024-02-05,-0.014106323806279616,0.4739752316534903,-0.3048438397612944,-0.9311137220015325,-1.0238900220928024,1,0
2024-02-06,-0.0008632304576474718,0.4746827759532573,-0.3115624335278457,-1.0102179000207372,-1.1332043489516708,1,0
2024-02-07,0.020421851773494173,-0.11162587448509542,-0.13265072934843028,-0.8929110121605155,-1.1744213383588975,1,0
2024-02-08,-0.0003236934966064411,-0.15262799989710515,-0.13519625106823832,-0.9697179507258612,-1.181589488138132,1,0
2024-02-09,0.014962922817758417,-0.22966323121632792,-0.06671090385047813,-0.9152793248911859,-1.1565008784597257,1,0
2024-02-12,-0.013127035678859283,-0.27018464222640187,-0.010325316003249166,-0.8158683338708275,-0.9772969630766927,1,0
2024-02-13,-0.02223242130812602,0.3166856928244248,0.23974180925726538,-0.5846796838454611,-0.6332254318690956,1,0
2024-02-14,0.009150235309859867,-0.025338505519563927,-0.16094545467804297,-0.5718973766194838,-0.8966552353347621,1,0
2024-02-15,-0.007649691318870549,-0.011163180713648283,-0.217924121709382,-0.5703748683392275,-0.9629606635182237,1,0
2024-02-16,-0.006636653351440958,-0.5258481611436987,-0.41155457939166157,-0.5941632779122114,-0.9217438450131685,1,0
2024-02-20,-0.0036168054872032346,-0.5585168241648316,-0.5138216693024908,-0.6028944997020893,-0.7102831701724946,1,0
2024-02-21,-0.0019842646514559195,-1.128978081552372,-0.5132478965639647,-0.6116862953334342,-0.7246194697309636,1,0
2024-02-22,0.022805089316848586,-0.3766263059031524,-0.4412657454998693,-0.4535547410304114,-0.8679826362178243,1,0
2024-02-23,-0.0036560932204049543,-0.44478846345040945,-0.43707558349478637,-0.4553260204548233,-1.0095537225343334,1,0
2024-02-26,-0.007315763867614386,-0.4300567044601102,-0.6246318488621597,-0.43862497917519666,-1.0113458027046849,0,0
2024-02-27,-0.0006158636152541604,-0.45895042222565974,-0.699355558006003,-0.5089487449459711,-1.0668989207682091,0,0
2024-02-28,0.00012020596994918441,-0.47573479533437724,-1.071202870434289,-0.5113416638565224,-0.9934253428055131,0,0
2024-02-29,0.013946695189449085,-0.9562654596929966,-0.9733935854561983,-0.7476084214706837,-1.0722751612792636,0,0
2024-03-01,0.004017849569585839,-0.9895230016208337,-1.034826808880423,-0.8201659197711498,-1.1242442899042564,0,0
2024-03-04,-0.0018654338729009222,-1.163831293652002,-1.089860236280036,-0.9426535194835224,-1.0561467815504433,0,0
2024-03-05,-0.03048683400471842,0.12901244782159646,-0.3601559863559023,-0.6507601514574349,-0.8823189357762932,1,0
2024-03-06,-0.0018603660465907573,0.12072357075891609,-0.3603793781803484,-0.6503114560641076,-0.8751507859970588,1,0
2024-03-07,0.016912939764582188,0.2230505194785673,-0.5201114532166057,-0.7032518930371768,-0.8859030961169962,1,0
2024-03-08,-0.007631423610657812,0.17960499339667288,-0.49656766082210047,-0.6872169610202535,-0.832141887321652,1,0
2024-03-11,-0.004662369302416004,0.16910900253437383,-0.5132596044361663,-0.7957833779463185,-0.746123919068667,1,0
2024-03-12,0.025783127503370338,-0.1057130690749531,-0.105964998575455,-0.565011837592932,-0.9934253428055131,1,0
2024-03-13,-0.0009021586117133739,-0.12060377276755452,-0.1039175176101653,-0.7567760277495206,-1.0095537225343334,1,0
2024-03-14,0.023618697820779903,0.06914054271519637,0.07547004417923776,-0.5860009801582294,-0.8930712458962307,1,0
2024-03-15,-0.021381048375996872,0.5619433824650385,0.3238512931485893,-0.431471824085468,-0.8912791657258792,1,0
2024-03-18,0.0016901911746292683,0.4942977855286855,0.32378986988480574,-0.45146099808512385,-0.9056154652843481,1,0
2024-03-19,0.009284291801043258,0.10171563322329417,-0.21332492057230662,-0.4390459415063016,-0.9970095031462161,1,0
2024-03-20,0.00855522704331835,0.10938450612062421,-0.22891976568623604,-0.42993762505816957,-1.1367885092923737,1,0
2024-03-21,0.009220183724157192,-0.3081053405832687,-0.30666123975987486,-0.5670421000526241,-1.1582929586300772,1,0
2024-03-22,-0.0019368887739797972,-1.3242473047008325,-0.3739636223743585,-0.5727335275409523,-1.1332043489516708,1,0
2024-03-25,-0.014278385418150286,-0.6664107304181902,-0.20977496385653144,-0.5098824410473061,-1.1099079903457874,1,0
2024-03-26,-0.0033341425184815815,-0.7491710604927042,-0.5324288809893829,-0.5034439197758283,-1.1009477603962015,1,0
2024-03-27,-0.000990541193112043,-0.920369472271543,-0.5321867253094904,-0.5021254688620541,-1.1833815683084834,1,0
2024-03-28,-0.002154896525624925,-1.282201660380055,-0.9674744148623394,-0.562103916479952,-1.1421645789012567,0,0
2024-04-01,0.008640676033907177,-0.9457876665677174,-1.3456521516056321,-0.542304275609791,-1.0274741824335054,0,0
2024-04-02,-0.007868090832409242,-1.2122662468607261,-1.2590949910067295,-0.5190204558075336,-0.8554384168297069,0,0
2024-04-03,-0.0028205235531589315,-1.2176418878016442,-1.3484722712157684,-0.9011681918951786,-0.9056154652843481,0,0
2024-04-04,-0.006599928219951199,-1.1551065297862921,-1.436634476018093,-0.8779074993638314,-0.5436234741775792,0,0
2024-04-05,0.01764897580226211,-0.5846898279857221,-1.1534957290010994,-0.868146095001354,-0.6009686724114548,0,0
2024-04-08,-0.0026566641392354075,-0.662721098680211,-1.1522240224892,-0.8964918768491745,-0.7515001595797215,0,0
2024-04-09,0.0035038387166176845,-0.7664230323703097,-1.334415366080677,-0.9140542416638595,-0.7891329886462453,0,0
2024-04-10,-0.007578425504639348,-0.6670579028633998,-1.281610412785449,-1.1485204025936884,-0.6421856618186816,0,0
2024-04-11,0.010504239973588703,-0.7001607880619344,-1.1786474583743975,-1.1050032560298935,-0.8016772080343627,0,0
2024-04-12,-0.014660005593456015,-0.7458941735073926,-0.9710213607084603,-1.2686576422605078,-0.3715878794759521,0,0
2024-04-15,-0.020240867067623212,-0.3708667425241155,-0.7723820972427335,-1.2920083499113455,-0.027516348268355105,0,0
2024-04-16,0.0018011954125641818,-0.40766390180881706,-0.7790265190277613,-1.291716759828005,-0.17625558436409874,0,0
2024-04-17,-0.007099691455442699,-0.40932654090044407,-0.7614686166503749,-1.3310071483789288,-0.21030442399209107,0,0
2024-04-18,-0.019020624815955293,-0.8125432023456105,-0.5845495205008425,-1.2478829829568572,-0.24793708215644333,0,0
2024-04-19,-0.013289489492853494,-0.823332449529256,-0.9448799321250154,-1.282765694867438,-0.12070246630057457,0,0
2024-04-22,0.0041308773103171615,-0.7350871444165298,-0.8618623171931395,-1.2514755492127523,-0.4378931367572423,0,0
2024-04-23,0.015882411679979374,-0.20353552792327376,-0.5759344389914498,-1.137287469068203,-0.661898201888205,1,0
2024-04-24,0.003180236147349979,-0.1828268797388197,-0.5426967635975214,-1.124502455205555,-0.6117209825313923,1,0
2024-04-25,-0.025268789529278884,0.07514836770119217,-0.45986017959212633,-0.8958494261660348,-0.7192434001220807,1,0
2024-04-26,0.01761087457304689,0.20142022355328515,-0.16721237729919858,-0.727434352841038,-0.7801727586966593,1,0
2024-04-29,-0.010536020068842869,0.32917930388686273,-0.3024252604291637,-0.7539002648942997,-0.8446861067097694,1,0
2024-04-30,-0.03311515869391649,0.6414634061908843,0.11688792709087202,-0.4390750826074522,-0.6690663516674394,1,0
2024-05-01,0.013837962258899997,0.9082035849463096,0.30749618673336176,-0.3297507172359091,-0.7156592397813777,1,0
2024-05-02,0.006847393101473962,0.6776479537644223,0.23839823913091424,-0.2991585345999245,-0.8428940265394179,1,0
2024-05-03,0.02145887304183971,0.7933893353490573,0.38704126550424267,-0.2427315671020666,-1.0561467815504433,1,0
2024-05-06,0.01630806564949001,0.8129863871419479,0.4798744576604757,-0.13196158508364575,-1.0561467815504433,1,0
2024-05-07,-0.010676725902421427,-0.3964447673126167,0.447879174390764,-0.11906478958238487,-1.102739840566553,1,0
2024-05-08,0.0024585991214527594,-0.38866434054515747,0.44595022784779625,-0.12104922644999522,-1.1439566590716082,1,0
2024-05-09,0.003857675147631152,-0.37636785613258855,0.10139755481374316,-0.16033256109375082,-1.199509948037304,1,0
2024-05-10,0.005383355586995187,-0.7599279384950748,-0.02027574403799396,-0.1964596724680072,-1.2245983868135388,1,0
2024-05-13,-0.0029311273972235257,-1.1493215140997914,-0.09377892185384773,-0.31836027012350415,-1.0364342414809198,1,0
2024-05-14,0.006372541530732177,-1.5186355067491764,-1.0792429241475308,-0.3047624636344234,-1.0686910009385606,0,0
2024-05-15,0.016864137125482823,-1.0770147671631316,-1.0293294502554708,-0.23324620206555416,-1.2425188467127106,0,0
2024-05-16,-0.005420891346795086,-0.8634657125688163,-0.9158622419283102,-0.3559991589863047,-1.2478949163215936,0,0
2024-05-17,-0.002323068064017172,-0.8156868495490991,-1.1498357020582037,-0.4297437702804208,-1.3249526546249928,0,0
2024-05-20,0.011665524571387833,-0.79586801410332,-1.2570434825092793,-0.4007883831017454,-1.296280055508055,0,0
2024-05-21,0.008192680109982545,-0.7855637718724559,-1.463917090828357,-0.452766969259355,-1.3482491841330475,0,0
2024-05-22,0.002974915918811555,-1.080506513904385,-1.4661842170772672,-0.4528967651153456,-1.2711914458296485,0,0
2024-05-23,-0.008678413055487567,-0.9480137564587726,-1.2818183046986285,-0.6931704035774272,-1.1851734775766636,0,0
2024-05-24,0.006904680348277777,-0.9846615244327401,-1.2723607309539717,-0.7736682312199296,-1.3357047938427586,0,0
2024-05-28,-9.693276720408811e-05,-1.1255949408782897,-1.3035613857424604,-0.842191572668811,-1.1582929586300772,0,0
2024-05-29,-0.0031446452987122374,-1.2278811673724634,-1.2710947568308364,-1.4719427603754034,-0.914575695233934,0,0
2024-05-30,-0.03483879657905766,0.05701500298585967,-0.49068460154019483,-0.8297879633065541,-0.8805268556059417,1,0
2024-05-31,0.0006400185678608236,0.11205317803327526,-0.49245458344214943,-0.8392100141183323,-1.1582929586300772,1,0
2024-06-03,-0.004354542456526519,-0.08182215076091352,-0.4887193749050232,-1.004127114664095,-1.1242442899042564,1,0
2024-06-04,0.005678968254781177,0.04390946915940516,-0.5795882454452781,-1.1090407943369633,-1.1152840599546703,1,0
2024-06-05,0.01843492995874077,0.5316161914897001,-0.3681068784068356,-1.0228583986180513,-1.2102620872550698,1,0
2024-06-06,0.0007333954641544194,-0.8764011806866437,-0.3784179611623515,-1.0232573052614482,-1.2192223172046557,1,0
2024-06-07,-0.0020481508285177187,-0.8315106446595097,-0.4109971709315905,-1.0219654851421496,-1.2837356652177658,1,0
2024-06-10,0.00897101243622653,-0.9664030008187211,-0.386928900508713,-1.0024300655114453,-1.190549718087718,1,0
2024-06-11,0.010710430369115738,-0.9399725675198655,-0.30849686339179017,-0.9738500150833286,-1.1708371780181945,1,0
2024-06-12,0.01871381531090369,-0.9279449709087304,-0.13641928869879097,-0.8641885111129255,-1.3159924246754067,1,0
2024-06-13,0.0007096002126695298,-0.927334698312267,-1.2582294018792188,-0.9567100559469631,-1.3339128845745787,0,0
2024-06-14,0.0017708145094671268,-1.0505860482532112,-1.2695988572374135,-0.9798763471885121,-1.2048860176461869,0,0
2024-06-17,0.012551457829764691,-1.0166008578763772,-1.3715920444132692,-0.9446327721955973,-1.1887576379173665,0,0
2024-06-18,-0.005006476810986075,-0.7574804794935897,-1.2127730167508795,-0.9587210053089611,-1.269399365659297,0,0
2024-06-20,-0.0019035661853675943,-1.1374910855328797,-1.3330908795282734,-0.971583849541146,-1.093779610616967,0,0
2024-06-21,0.00864385679281242,-1.0557068817325226,-1.3371855181217618,-0.9506334018546829,-1.1081159101754359,0,0
2024-06-24,-0.005170973397220822,-0.9357764638639869,-1.2762328976356732,-0.9774178389810338,-1.0848193806673812,0,0
2024-06-25,0.00683149824150181,-1.1426863023502407,-1.2903056588699575,-0.9777382576872963,-1.172629258188546,0,0
2024-06-26,0.002210930063477281,-1.2462935137125057,-1.3301788318665766,-0.9795508721937953,-1.2245983868135388,0,0
2024-06-27,0.0010562266206592904,-1.2940267863858812,-1.6444445634295168,-0.9912614260299524,-1.2801516757792344,0,0
2024-06-28,-0.013582866944072475,-0.9794499918750786,-1.3481603389262216,-1.5804358434008154,-1.244310926883062,0,0
2024-07-01,0.02117695818342015,-0.39552657617954484,-0.9708313831774483,-1.4107644232851155,-1.2837356652177658,0,0
2024-07-02,0.005099040000429552,-0.407043102236935,-1.0584399024792173,-1.4548352304624188,-1.3177845048457582,0,0
2024-07-03,0.002770182299198487,-0.40813046271905606,-1.1090014847836722,-1.4532488266962047,-1.3070321947258208,0,0
